gid,country_name,country_code,psu_code,plot_code,layer_id,scan_date,qr_code,upper_depth,lower_depth,sample_depth,499.2,501.3,503.3,505.4,507.4,509.5,511.5,513.6,515.6,517.7,519.7,521.8,523.9,525.9,528,530,532.1,534.1,536.2,538.2,540.3,542.3,544.4,546.5,548.5,550.6,552.6,554.7,556.7,558.8,560.8,562.9,564.9,567,569.1,571.1,573.2,575.2,577.3,579.3,581.4,583.4,585.5,587.5,589.6,591.7,593.7,595.8,597.8,599.9,601.9,604,606,608.1,610.1,612.2,614.3,616.3,618.4,620.4,622.5,624.5,626.6,628.6,630.7,632.7,634.8,636.9,638.9,641,643,645.1,647.1,649.2,651.2,653.3,655.3,657.4,659.5,661.5,663.6,665.6,667.7,669.7,671.8,673.8,675.9,677.9,680,682.1,684.1,686.2,688.2,690.3,692.3,694.4,696.4,698.5,700.5,702.6,704.7,706.7,708.8,710.8,712.9,714.9,717,719,721.1,723.1,725.2,727.3,729.3,731.4,733.4,735.5,737.5,739.6,741.6,743.7,745.7,747.8,749.9,751.9,754,756,758.1,760.1,762.2,764.2,766.3,768.3,770.4,772.5,774.5,776.6,778.6,780.7,782.7,784.8,786.8,788.9,790.9,793,795.1,797.1,799.2,801.2,803.3,805.3,807.4,809.4,811.5,813.5,815.6,817.7,819.7,821.8,823.8,825.9,827.9,830,832,834.1,836.1,838.2,840.3,842.3,844.4,846.4,848.5,850.5,852.6,854.6,856.7,858.7,860.8,862.9,864.9,867,869,871.1,873.1,875.2,877.2,879.3,881.3,883.4,885.5,887.5,889.6,891.6,893.7,895.7,897.8,899.8,901.9,903.9,906,908.1,910.1,912.2,914.2,916.3,918.3,920.4,922.4,924.5,926.5,928.6,930.7,932.7,934.8,936.8,938.9,940.9,943,945,947.1,949.1,951.2,953.2,955.3,957.4,959.4,961.5,963.5,965.6,967.6,969.7,971.7,973.8,975.8,977.9,980,982,984.1,986.1,988.2,990.2,992.3,994.3,996.4,998.4,1000.5,1002.6,1004.6,1006.7,1008.7,1010.8,1012.8,1014.9,1016.9,1019,1021,1023.1,1025.2,1027.2,1029.3,1031.3,1033.4,1035.4,1037.5,1039.5,1041.6,1043.6,1045.7,1047.8,1049.8,1051.9,1053.9,1056,1058,1060.1,1062.1,1064.2,1066.2,1068.3,1070.4,1072.4,1074.5,1076.5,1078.6,1080.6,1082.7,1084.7,1086.8,1088.8,1090.9,1093,1095,1097.1,1099.1,1101.2,1103.2,1105.3,1107.3,1109.4,1111.4,1113.5,1115.6,1117.6,1119.7,1121.7,1123.8,1125.8,1127.9,1129.9,1132,1134,1136.1,1138.2,1140.2,1142.3,1144.3,1146.4,1148.4,1150.5,1152.5,1154.6,1156.6,1158.7,1160.8,1162.8,1164.9,1166.9,1169,1171,1173.1,1175.1,1177.2,1179.2,1181.3,1183.4,1185.4,1187.5,1189.5,1191.6,1193.6,1195.7,1197.7,1199.8,1201.8,1203.9,1206,1208,1210.1,1212.1,1214.2,1216.2,1218.3,1220.3,1222.4,1224.4,1226.5,1228.6,1230.6,1232.7,1234.7,1236.8,1238.8,1240.9,1242.9,1245,1247,1249.1,1251.2,1253.2,1255.3,1257.3,1259.4,1261.4,1263.5,1265.5,1267.6,1269.6,1271.7,1273.8,1275.8,1277.9,1279.9,1282,1284,1286.1,1288.1,1290.2,1292.2,1294.3,1296.4,1298.4,1300.5,1302.5,1304.6,1306.6,1308.7,1310.7,1312.8,1314.8,1316.9,1319,1321,1323.1,1325.1,1327.2,1329.2,1331.3,1333.3,1335.4,1337.4,1339.5,1341.6,1343.6,1345.7,1347.7,1349.8,1351.8,1353.9,1355.9,1358,1360,1362.1,1364.2,1366.2,1368.3,1370.3,1372.4,1374.4,1376.5,1378.5,1380.6,1382.6,1384.7,1386.8,1388.8,1390.9,1392.9,1395,1397,1399.1,1401.1,1403.2,1405.2,1407.3,1409.4,1411.4,1413.5,1415.5,1417.6,1419.6,1421.7,1423.7,1425.8,1427.8,1429.9,1432,1434,1436.1,1438.1,1440.2,1442.2,1444.3,1446.3,1448.4,1450.4,1452.5,1454.6,1456.6,1458.7,1460.7,1462.8,1464.8,1466.9,1468.9,1471,1473,1475.1,1477.2,1479.2,1481.3,1483.3,1485.4,1487.4,1489.5,1491.5,1493.6,1495.6,1497.7,1499.8,1501.8,1503.9,1505.9,1508,1510,1512.1,1514.1,1516.2,1518.2,1520.3,1522.4,1524.4,1526.5,1528.5,1530.6,1532.6,1534.7,1536.7,1538.8,1540.8,1542.9,1545,1547,1549.1,1551.1,1553.2,1555.2,1557.3,1559.3,1561.4,1563.4,1565.5,1567.6,1569.6,1571.7,1573.7,1575.8,1577.8,1579.9,1581.9,1584,1586,1588.1,1590.2,1592.2,1594.3,1596.3,1598.4,1600.4,1602.5,1604.5,1606.6,1608.6,1610.7,1612.8,1614.8,1616.9,1618.9,1621,1623,1625.1,1627.1,1629.2,1631.2,1633.3,1635.4,1637.4,1639.5,1641.5,1643.6,1645.6,1647.7,1649.7,1651.8,1653.8,1655.9,1658,1660,1662.1,1664.1,1666.2,1668.2,1670.3,1672.3,1674.4,1676.4,1678.5,1680.6,1682.6,1684.7,1686.7,1688.8,1690.8,1692.9,1694.9,1697,1699,1701.1,1703.2,1705.2,1707.3,1709.3,1711.4,1713.4,1715.5,1717.5,1719.6,1721.6,1723.7,1725.8,1727.8,1729.9,1731.9,1734,1736,1738.1,1740.1,1742.2,1744.2,1746.3,1748.4,1750.4,1752.5,1754.5,1756.6,1758.6,1760.7,1762.7,1764.8,1766.8,1768.9,1771,1773,1775.1,1777.1,1779.2,1781.2,1783.3,1785.3,1787.4,1789.4,1791.5,1793.6,1795.6,1797.7,1799.7,1801.8,1803.8,1805.9,1807.9,1810,1812,1814.1,1816.1,1818.2,1820.3,1822.3,1824.4,1826.4,1828.5,1830.5,1832.6,1834.6,1836.7,1838.7,1840.8,1842.9,1844.9,1847,1849,1851.1,1853.1,1855.2,1857.2,1859.3,1861.3,1863.4,1865.5,1867.5,1869.6,1871.6,1873.7,1875.7,1877.8,1879.8,1881.9,1883.9,1886,1888.1,1890.1,1892.2,1894.2,1896.3,1898.3,1900.4,1902.4,1904.5,1906.5,1908.6,1910.7,1912.7,1914.8,1916.8,1918.9,1920.9,1923,1925,1927.1,1929.1,1931.2,1933.3,1935.3,1937.4,1939.4,1941.5,1943.5,1945.6,1947.6,1949.7,1951.7,1953.8,1955.9,1957.9,1960,1962,1964.1,1966.1,1968.2,1970.2,1972.3,1974.3,1976.4,1978.5,1980.5,1982.6,1984.6,1986.7,1988.7,1990.8,1992.8,1994.9,1996.9,1999,2001.1,2003.1,2005.2,2007.2,2009.3,2011.3,2013.4,2015.4,2017.5,2019.5,2021.6,2023.7,2025.7,2027.8,2029.8,2031.9,2033.9,2036,2038,2040.1,2042.1,2044.2,2046.3,2048.3,2050.4,2052.4,2054.5,2056.5,2058.6,2060.6,2062.7,2064.7,2066.8,2068.9,2070.9,2073,2075,2077.1,2079.1,2081.2,2083.2,2085.3,2087.3,2089.4,2091.5,2093.5,2095.6,2097.6,2099.7,2101.7,2103.8,2105.8,2107.9,2109.9,2112,2114.1,2116.1,2118.2,2120.2,2122.3,2124.3,2126.4,2128.4,2130.5,2132.5,2134.6,2136.7,2138.7,2140.8,2142.8,2144.9,2146.9,2149,2151,2153.1,2155.1,2157.2,2159.3,2161.3,2163.4,2165.4,2167.5,2169.5,2171.6,2173.6,2175.7,2177.7,2179.8,2181.9,2183.9,2186,2188,2190.1,2192.1,2194.2,2196.2,2198.3,2200.3,2202.4,2204.5,2206.5,2208.6,2210.6,2212.7,2214.7,2216.8,2218.8,2220.9,2222.9,2225,2227.1,2229.1,2231.2,2233.2,2235.3,2237.3,2239.4,2241.4,2243.5,2245.5,2247.6,2249.7,2251.7,2253.8,2255.8,2257.9,2259.9,2262,2264,2266.1,2268.1,2270.2,2272.3,2274.3,2276.4,2278.4,2280.5,2282.5,2284.6,2286.6,2288.7,2290.7,2292.8,2294.9,2296.9,2299,2301,2303.1,2305.1,2307.2,2309.2,2311.3,2313.3,2315.4,2317.5,2319.5,2321.6,2323.6,2325.7,2327.7,2329.8,2331.8,2333.9,2335.9,2338,2340.1,2342.1,2344.2,2346.2,2348.3,2350.3,2352.4,2354.4,2356.5,2358.5,2360.6,2362.7,2364.7,2366.8,2368.8,2370.9,2372.9,2375,2377,2379.1,2381.1,2383.2,2385.3,2387.3,2389.4,2391.4,2393.5,2395.5,2397.6,2399.6,2401.7,2403.7,2405.8,2407.9,2409.9,2412,2414,2416.1,2418.1,2420.2,2422.2,2424.3,2426.3,2428.4,2430.5,2432.5,2434.6,2436.6,2438.7,2440.7,2442.8,2444.8,2446.9,2448.9,2451,2453.1,2455.1,2457.2,2459.2,2461.3,2463.3,2465.4,2467.4,2469.5,2471.5,2473.6,2475.7,2477.7,2479.8,2481.8,2483.9,2485.9,2488,2490,2492.1,2494.1,2496.2,2498.3,2500.3,2502.4,2504.4,2506.5,2508.5,2510.6,2512.6,2514.7,2516.7,2518.8,2520.9,2522.9,2525,2527,2529.1,2531.1,2533.2,2535.2,2537.3,2539.3,2541.4,2543.5,2545.5,2547.6,2549.6,2551.7,2553.7,2555.8,2557.8,2559.9,2561.9,2564,2566.1,2568.1,2570.2,2572.2,2574.3,2576.3,2578.4,2580.4,2582.5,2584.5,2586.6,2588.7,2590.7,2592.8,2594.8,2596.9,2598.9,2601,2603,2605.1,2607.1,2609.2,2611.3,2613.3,2615.4,2617.4,2619.5,2621.5,2623.6,2625.6,2627.7,2629.7,2631.8,2633.9,2635.9,2638,2640,2642.1,2644.1,2646.2,2648.2,2650.3,2652.3,2654.4,2656.5,2658.5,2660.6,2662.6,2664.7,2666.7,2668.8,2670.8,2672.9,2674.9,2677,2679.1,2681.1,2683.2,2685.2,2687.3,2689.3,2691.4,2693.4,2695.5,2697.5,2699.6,2701.6,2703.7,2705.8,2707.8,2709.9,2711.9,2714,2716,2718.1,2720.1,2722.2,2724.2,2726.3,2728.4,2730.4,2732.5,2734.5,2736.6,2738.6,2740.7,2742.7,2744.8,2746.8,2748.9,2751,2753,2755.1,2757.1,2759.2,2761.2,2763.3,2765.3,2767.4,2769.4,2771.5,2773.6,2775.6,2777.7,2779.7,2781.8,2783.8,2785.9,2787.9,2790,2792,2794.1,2796.2,2798.2,2800.3,2802.3,2804.4,2806.4,2808.5,2810.5,2812.6,2814.6,2816.7,2818.8,2820.8,2822.9,2824.9,2827,2829,2831.1,2833.1,2835.2,2837.2,2839.3,2841.4,2843.4,2845.5,2847.5,2849.6,2851.6,2853.7,2855.7,2857.8,2859.8,2861.9,2864,2866,2868.1,2870.1,2872.2,2874.2,2876.3,2878.3,2880.4,2882.4,2884.5,2886.6,2888.6,2890.7,2892.7,2894.8,2896.8,2898.9,2900.9,2903,2905,2907.1,2909.2,2911.2,2913.3,2915.3,2917.4,2919.4,2921.5,2923.5,2925.6,2927.6,2929.7,2931.8,2933.8,2935.9,2937.9,2940,2942,2944.1,2946.1,2948.2,2950.2,2952.3,2954.4,2956.4,2958.5,2960.5,2962.6,2964.6,2966.7,2968.7,2970.8,2972.8,2974.9,2977,2979,2981.1,2983.1,2985.2,2987.2,2989.3,2991.3,2993.4,2995.4,2997.5,2999.6,3001.6,3003.7,3005.7,3007.8,3009.8,3011.9,3013.9,3016,3018,3020.1,3022.2,3024.2,3026.3,3028.3,3030.4,3032.4,3034.5,3036.5,3038.6,3040.6,3042.7,3044.8,3046.8,3048.9,3050.9,3053,3055,3057.1,3059.1,3061.2,3063.2,3065.3,3067.4,3069.4,3071.5,3073.5,3075.6,3077.6,3079.7,3081.7,3083.8,3085.8,3087.9,3090,3092,3094.1,3096.1,3098.2,3100.2,3102.3,3104.3,3106.4,3108.4,3110.5,3112.6,3114.6,3116.7,3118.7,3120.8,3122.8,3124.9,3126.9,3129,3131,3133.1,3135.2,3137.2,3139.3,3141.3,3143.4,3145.4,3147.5,3149.5,3151.6,3153.6,3155.7,3157.8,3159.8,3161.9,3163.9,3166,3168,3170.1,3172.1,3174.2,3176.2,3178.3,3180.4,3182.4,3184.5,3186.5,3188.6,3190.6,3192.7,3194.7,3196.8,3198.8,3200.9,3203,3205,3207.1,3209.1,3211.2,3213.2,3215.3,3217.3,3219.4,3221.4,3223.5,3225.6,3227.6,3229.7,3231.7,3233.8,3235.8,3237.9,3239.9,3242,3244,3246.1,3248.2,3250.2,3252.3,3254.3,3256.4,3258.4,3260.5,3262.5,3264.6,3266.6,3268.7,3270.8,3272.8,3274.9,3276.9,3279,3281,3283.1,3285.1,3287.2,3289.2,3291.3,3293.4,3295.4,3297.5,3299.5,3301.6,3303.6,3305.7,3307.7,3309.8,3311.8,3313.9,3316,3318,3320.1,3322.1,3324.2,3326.2,3328.3,3330.3,3332.4,3334.4,3336.5,3338.6,3340.6,3342.7,3344.7,3346.8,3348.8,3350.9,3352.9,3355,3357,3359.1,3361.2,3363.2,3365.3,3367.3,3369.4,3371.4,3373.5,3375.5,3377.6,3379.6,3381.7,3383.8,3385.8,3387.9,3389.9,3392,3394,3396.1,3398.1,3400.2,3402.2,3404.3,3406.4,3408.4,3410.5,3412.5,3414.6,3416.6,3418.7,3420.7,3422.8,3424.8,3426.9,3429,3431,3433.1,3435.1,3437.2,3439.2,3441.3,3443.3,3445.4,3447.4,3449.5,3451.6,3453.6,3455.7,3457.7,3459.8,3461.8,3463.9,3465.9,3468,3470,3472.1,3474.2,3476.2,3478.3,3480.3,3482.4,3484.4,3486.5,3488.5,3490.6,3492.6,3494.7,3496.8,3498.8,3500.9,3502.9,3505,3507,3509.1,3511.1,3513.2,3515.2,3517.3,3519.4,3521.4,3523.5,3525.5,3527.6,3529.6,3531.7,3533.7,3535.8,3537.8,3539.9,3542,3544,3546.1,3548.1,3550.2,3552.2,3554.3,3556.3,3558.4,3560.4,3562.5,3564.5,3566.6,3568.7,3570.7,3572.8,3574.8,3576.9,3578.9,3581,3583,3585.1,3587.1,3589.2,3591.3,3593.3,3595.4,3597.4,3599.5,3601.5,3603.6,3605.6,3607.7,3609.7,3611.8,3613.9,3615.9,3618,3620,3622.1,3624.1,3626.2,3628.2,3630.3,3632.3,3634.4,3636.5,3638.5,3640.6,3642.6,3644.7,3646.7,3648.8,3650.8,3652.9,3654.9,3657,3659.1,3661.1,3663.2,3665.2,3667.3,3669.3,3671.4,3673.4,3675.5,3677.5,3679.6,3681.7,3683.7,3685.8,3687.8,3689.9,3691.9,3694,3696,3698.1,3700.1,3702.2,3704.3,3706.3,3708.4,3710.4,3712.5,3714.5,3716.6,3718.6,3720.7,3722.7,3724.8,3726.9,3728.9,3731,3733,3735.1,3737.1,3739.2,3741.2,3743.3,3745.3,3747.4,3749.5,3751.5,3753.6,3755.6,3757.7,3759.7,3761.8,3763.8,3765.9,3767.9,3770,3772.1,3774.1,3776.2,3778.2,3780.3,3782.3,3784.4,3786.4,3788.5,3790.5,3792.6,3794.7,3796.7,3798.8,3800.8,3802.9,3804.9,3807,3809,3811.1,3813.1,3815.2,3817.3,3819.3,3821.4,3823.4,3825.5,3827.5,3829.6,3831.6,3833.7,3835.7,3837.8,3839.9,3841.9,3844,3846,3848.1,3850.1,3852.2,3854.2,3856.3,3858.3,3860.4,3862.5,3864.5,3866.6,3868.6,3870.7,3872.7,3874.8,3876.8,3878.9,3880.9,3883,3885.1,3887.1,3889.2,3891.2,3893.3,3895.3,3897.4,3899.4,3901.5,3903.5,3905.6,3907.7,3909.7,3911.8,3913.8,3915.9,3917.9,3920,3922,3924.1,3926.1,3928.2,3930.3,3932.3,3934.4,3936.4,3938.5,3940.5,3942.6,3944.6,3946.7,3948.7,3950.8,3952.9,3954.9,3957,3959,3961.1,3963.1,3965.2,3967.2,3969.3,3971.3,3973.4,3975.5,3977.5,3979.6,3981.6,3983.7,3985.7,3987.8,3989.8,3991.9,3993.9,3996
